epoch,train_acc,test_acc,test_auc,test_precision,test_recall,test_f1,train_loss,test_loss,binary_loss,pixel_loss,epoch_time,lr
1,0.9966924688728419,0.9834007235582038,0.989847461210438,0.9633460630058943,0.973834304637036,0.9684977202399324,0.38457148383676476,0.533716054176658,0.007808778216463601,0.37676270497319975,173.6127359867096,0.001
2,1.0,0.9876265466816648,0.9824275576121992,0.9827015150140959,0.9694259236205404,0.9759210319045868,0.36940877838472347,0.5466432941186057,1.1645553647325772e-05,0.3693971323360384,135.21547198295593,0.001
3,0.9976448993021283,0.9697352020186666,0.9619568914211294,0.9623592866470388,0.9190735370469745,0.9390946527546369,0.38137382295279376,0.7032228730300057,0.007151944561861276,0.37422187810978,124.24153590202332,0.001
4,0.9998960984986233,0.9664518286565531,0.9677186754591359,0.9291817782479325,0.9447966031207173,0.9367652285163537,0.370069086881338,0.7958103658102366,0.0002218334509379612,0.36984725369025123,131.9122450351715,0.001
5,0.9993419571579476,0.9446234761195391,0.9619439307234994,0.8745968099600326,0.9386810129703764,0.9022858562377137,0.37307521371187363,1.0150644637151451,0.002128177131946391,0.37094703725481454,135.8606517314911,0.001
6,0.9999307323324156,0.9420849420849421,0.967576477660029,0.8722313635633766,0.927851924345346,0.896727070087994,0.3695368045462971,0.9655928005997078,0.00021153486764716645,0.3693252693103478,124.69580507278442,0.0005
7,1.0,0.9433162070957346,0.9682768280977083,0.8734775993435371,0.9327795865514039,0.8993810684156518,0.3688463886490965,0.9956934219697338,6.766541162271078e-06,0.368839621873556,124.19989347457886,0.0005
8,1.0,0.9481500623232907,0.9655921098792406,0.8851896322625197,0.931799776614766,0.906253428256919,0.36871330644440864,0.9535394912505892,6.938800201398349e-06,0.36870636830551434,130.28165197372437,0.0005
9,1.0,0.9495789377679141,0.9664170212072067,0.8870964648740227,0.9359153764297498,0.9090639386674202,0.3687225990327059,0.9585555488758282,7.883779604617906e-06,0.3687147149997475,140.99390077590942,0.0005
